suite,revision_role,pair,revision,adapter,records,changes,api,pattern,run,total_ns,operations_per_sec,p50_ns,p95_ns,root,node_count,byte_count,value_valid,count_valid,root_valid,reopen_valid
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,random,3,1010917,98920.08938419276,1010917,1010917,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,clustered,3,17208,5811250.581125058,17208,17208,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,random,3,549083,1821.2182857600762,549083,549083,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,clustered,3,713292,1401.9503933872804,713292,713292,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,random,1,1072250,93261.83259501049,1072250,1072250,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,clustered,1,50166,1993381.9718534464,50166,50166,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,random,1,567000,1763.668430335097,567000,567000,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,clustered,1,542167,1844.4501417459935,542167,542167,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,random,2,898125,111343.07585247041,898125,898125,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,clustered,2,22083,4528370.239550786,22083,22083,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,5,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,random,2,685250,1459.3214155417731,685250,685250,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
