implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,range_diff,compare,2450,397042,162.058,6170631.822,cda5e1fb1444ff54,51d8d1d61f6d5582,2450,50000,50000,0,true,2,73613312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,patch_generate,compare,15000,2303792,153.586,6511004.466,cda5e1fb1444ff54,9f3c782a42bbd541,15000,50000,50000,0,true,2,73613312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,patch_apply,compare,15000,18676334,1245.089,803155.480,cda5e1fb1444ff54,9e23fa79bfbe21fc,50000,50000,50000,0,true,2,73613312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,merge_disjoint,disjoint,30000,16037875,534.596,1870572.005,abd9866355d90fcb,6267d1c9c74c20c9,50000,50000,50000,0,true,2,73613312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,merge_convergent,convergent,15000,250,0.017,60000000000.000,d15e1a8c84fb36e5,9e23fa79bfbe21fc,50000,50000,50000,0,true,2,73613312
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,merge_conflict,conflict,15000,21062542,1404.169,712164.752,5fbb886e785fab09,9e23fa79bfbe21fc,50000,50000,50000,15000,true,2,73613312
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,full_diff,compare,15000,3983708,265.581,3765336.214,cda5e1fb1444ff54,9f3c782a42bbd541,15000,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,range_diff,compare,2450,653958,266.922,3746417.966,cda5e1fb1444ff54,51d8d1d61f6d5582,2450,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,patch_generate,compare,15000,16375,1.092,916030534.351,cda5e1fb1444ff54,9f3c782a42bbd541,12,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,patch_apply,compare,15000,149583,9.972,100278774.994,cda5e1fb1444ff54,9e23fa79bfbe21fc,50000,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,merge_disjoint,disjoint,30000,5079458,169.315,5906141.955,abd9866355d90fcb,6267d1c9c74c20c9,50000,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,merge_convergent,convergent,15000,352708,23.514,42528096.896,d15e1a8c84fb36e5,9e23fa79bfbe21fc,50000,50000,50000,0,true,2,80871424
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,clustered,merge_conflict,conflict,15000,10569333,704.622,1419200.247,5fbb886e785fab09,9e23fa79bfbe21fc,50000,50000,50000,15000,true,2,80871424
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,0,none,full_diff,compare,1,83,83.000,12048192.771,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,24952832
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,0,none,range_diff,compare,1,375,375.000,2666666.667,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,24952832
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,0,none,patch_generate,compare,1,2208,2208.000,452898.551,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,24952832
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,0,none,patch_apply,compare,1,1125,1125.000,888888.889,bda9f30e28229476,48e16cdef86be0dc,50000,50000,50000,0,true,3,24952832
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,0,none,merge_noop,noop,1,250,250.000,4000000.000,bda9f30e28229476,48e16cdef86be0dc,50000,50000,50000,0,true,3,24952832
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,0,none,full_diff,compare,1,1250,1250.000,800000.000,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,82427904
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,0,none,range_diff,compare,1,2083,2083.000,480076.812,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,82427904
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,0,none,patch_generate,compare,1,2917,2917.000,342817.964,bda9f30e28229476,0010cdf9f9a8266d,0,50000,50000,0,true,3,82427904
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,0,none,patch_apply,compare,1,375,375.000,2666666.667,bda9f30e28229476,48e16cdef86be0dc,50000,50000,50000,0,true,3,82427904
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,0,none,merge_noop,noop,1,42041,42041.000,23786.304,bda9f30e28229476,48e16cdef86be0dc,50000,50000,50000,0,true,3,82427904
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,full_diff,compare,500,34334,68.668,14562824.023,a9cffc36e2d841a7,4cf99ca66db68a08,500,50000,50500,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,range_diff,compare,500,39167,78.334,12765848.801,a9cffc36e2d841a7,4cf99ca66db68a08,500,50000,50500,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,patch_generate,compare,500,40917,81.834,12219859.716,a9cffc36e2d841a7,4cf99ca66db68a08,500,50000,50500,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,patch_apply,compare,500,2554500,5109.000,195733.020,a9cffc36e2d841a7,92f9adb9986ad6fe,50500,50000,50500,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,merge_disjoint,disjoint,1000,592833,592.833,1686815.680,cbc9e700ab2b8b84,0305baf7ceb69f9a,51000,50000,51000,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,merge_convergent,convergent,500,250,0.500,2000000000.000,371bffbebe4d9629,92f9adb9986ad6fe,50500,50000,50500,0,true,3,27443200
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,append,merge_conflict,conflict,500,750709,1501.418,666037.040,1deb9f92cbd2c991,92f9adb9986ad6fe,50500,50000,50500,500,true,3,27443200
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,full_diff,compare,500,92833,185.666,5386015.749,a9cffc36e2d841a7,4cf99ca66db68a08,500,50000,50500,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,range_diff,compare,500,93666,187.332,5338116.286,a9cffc36e2d841a7,4cf99ca66db68a08,500,50000,50500,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,patch_generate,compare,500,4791,9.582,104362346.066,a9cffc36e2d841a7,4cf99ca66db68a08,1,50000,50500,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,patch_apply,compare,500,47416,94.832,10544963.725,a9cffc36e2d841a7,92f9adb9986ad6fe,50500,50000,50500,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,merge_disjoint,disjoint,1000,164208,164.208,6089837.280,cbc9e700ab2b8b84,0305baf7ceb69f9a,51000,50000,51000,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,merge_convergent,convergent,500,587792,1175.584,850641.043,371bffbebe4d9629,92f9adb9986ad6fe,50500,50000,50500,0,true,3,69763072
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,append,merge_conflict,conflict,500,309541,619.082,1615294.904,1deb9f92cbd2c991,92f9adb9986ad6fe,50500,50000,50500,500,true,3,69763072
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,full_diff,compare,500,674292,1348.584,741518.511,15be897ab152e105,c0e10bcabaabe10e,500,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,range_diff,compare,50,74250,1485.000,673400.673,15be897ab152e105,ea34c654ff88593a,50,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,patch_generate,compare,500,662209,1324.418,755048.633,15be897ab152e105,c0e10bcabaabe10e,500,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,patch_apply,compare,500,19151958,38303.916,26106.991,15be897ab152e105,452831f3772fcde0,50000,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,merge_disjoint,disjoint,1000,27333041,27333.041,36585.757,d42c744574f80c57,88ee078c70e49b2f,50000,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,merge_convergent,convergent,500,500,1.000,1000000000.000,74ca85848f72a0b5,452831f3772fcde0,50000,50000,50000,0,true,3,74301440
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,random,merge_conflict,conflict,500,24824583,49649.166,20141.325,3b48021f6f6c3d42,452831f3772fcde0,50000,50000,50000,500,true,3,74301440
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,full_diff,compare,500,806542,1613.084,619930.518,15be897ab152e105,c0e10bcabaabe10e,500,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,range_diff,compare,50,80500,1610.000,621118.012,15be897ab152e105,ea34c654ff88593a,50,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,patch_generate,compare,500,10083,20.166,49588416.146,15be897ab152e105,c0e10bcabaabe10e,14,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,patch_apply,compare,500,40375,80.750,12383900.929,15be897ab152e105,452831f3772fcde0,50000,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,merge_disjoint,disjoint,1000,5936083,5936.083,168461.256,d42c744574f80c57,88ee078c70e49b2f,50000,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,merge_convergent,convergent,500,212542,425.084,2352476.216,74ca85848f72a0b5,452831f3772fcde0,50000,50000,50000,0,true,3,70713344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,random,merge_conflict,conflict,500,2607000,5214.000,191791.331,3b48021f6f6c3d42,452831f3772fcde0,50000,50000,50000,500,true,3,70713344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,full_diff,compare,500,52042,104.084,9607624.611,b6d3d1a164b6b5ea,985e0165300316ee,500,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,range_diff,compare,500,48958,97.916,10212835.492,b6d3d1a164b6b5ea,985e0165300316ee,500,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,patch_generate,compare,500,51583,103.166,9693115.949,b6d3d1a164b6b5ea,985e0165300316ee,500,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,patch_apply,compare,500,763084,1526.168,655235.859,b6d3d1a164b6b5ea,18c13a7979b7f74e,50000,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,merge_disjoint,disjoint,1000,1329250,1329.250,752303.931,6b4cec9bb1ddca96,3c8daf08c077c1c0,50000,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,merge_convergent,convergent,500,291,0.582,1718213058.419,9be0f61d2092e2dd,18c13a7979b7f74e,50000,50000,50000,0,true,3,28246016
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,1,clustered,merge_conflict,conflict,500,1066250,2132.500,468933.177,bb40b6f54422007a,18c13a7979b7f74e,50000,50000,50000,500,true,3,28246016
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,full_diff,compare,500,147292,294.584,3394617.495,b6d3d1a164b6b5ea,985e0165300316ee,500,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,range_diff,compare,500,139167,278.334,3592805.766,b6d3d1a164b6b5ea,985e0165300316ee,500,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,patch_generate,compare,500,7083,14.166,70591557.250,b6d3d1a164b6b5ea,985e0165300316ee,1,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,patch_apply,compare,500,65000,130.000,7692307.692,b6d3d1a164b6b5ea,18c13a7979b7f74e,50000,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,merge_disjoint,disjoint,1000,846041,846.041,1181975.814,6b4cec9bb1ddca96,3c8daf08c077c1c0,50000,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,merge_convergent,convergent,500,33625,67.250,14869888.476,9be0f61d2092e2dd,18c13a7979b7f74e,50000,50000,50000,0,true,3,70041600
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,1,clustered,merge_conflict,conflict,500,994708,1989.416,502660.077,bb40b6f54422007a,18c13a7979b7f74e,50000,50000,50000,500,true,3,70041600
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,full_diff,compare,15000,955625,63.708,15696533.682,cff98fec2df37cbf,9ae23dae2890af08,15000,50000,65000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,range_diff,compare,6499,490875,75.531,13239623.122,cff98fec2df37cbf,2badd0a4be56fc18,6499,50000,65000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,patch_generate,compare,15000,1045167,69.678,14351773.449,cff98fec2df37cbf,9ae23dae2890af08,15000,50000,65000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,patch_apply,compare,15000,65899583,4393.306,227619.043,cff98fec2df37cbf,ee687076f90b0617,65000,50000,65000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,merge_disjoint,disjoint,30000,10415916,347.197,2880207.559,0c30ec7548582101,78c3cfffc8b04813,80000,50000,80000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,merge_convergent,convergent,15000,500,0.033,30000000000.000,210982543c6e1f3d,ee687076f90b0617,65000,50000,65000,0,true,3,62390272
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,append,merge_conflict,conflict,15000,15941000,1062.733,940969.826,76925cd8a629c3be,ee687076f90b0617,65000,50000,65000,15000,true,3,62390272
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,full_diff,compare,15000,2643125,176.208,5675100.497,cff98fec2df37cbf,9ae23dae2890af08,15000,50000,65000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,range_diff,compare,6499,1325750,203.993,4902130.869,cff98fec2df37cbf,2badd0a4be56fc18,6499,50000,65000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,patch_generate,compare,15000,17041,1.136,880230033.449,cff98fec2df37cbf,9ae23dae2890af08,5,50000,65000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,patch_apply,compare,15000,65709,4.381,228279231.156,cff98fec2df37cbf,ee687076f90b0617,65000,50000,65000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,merge_disjoint,disjoint,30000,280500,9.350,106951871.658,0c30ec7548582101,78c3cfffc8b04813,80000,50000,80000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,merge_convergent,convergent,15000,270500,18.033,55452865.065,210982543c6e1f3d,ee687076f90b0617,65000,50000,65000,0,true,3,83296256
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,append,merge_conflict,conflict,15000,7232917,482.194,2073852.085,76925cd8a629c3be,ee687076f90b0617,65000,50000,65000,15000,true,3,83296256
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,full_diff,compare,15000,2281250,152.083,6575342.466,9b992a3a2be25f28,eb19d3370d6fe751,15000,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,range_diff,compare,1636,297958,182.126,5490706.744,9b992a3a2be25f28,dccf910ecead9b24,1636,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,patch_generate,compare,15000,2481083,165.406,6045746.958,9b992a3a2be25f28,eb19d3370d6fe751,15000,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,patch_apply,compare,15000,39271292,2618.086,381958.404,9b992a3a2be25f28,11750baaac761904,50000,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,merge_disjoint,disjoint,30000,40898792,1363.293,733517.997,227237b81f5eb32b,533e7bb248f2de53,50000,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,merge_convergent,convergent,15000,292,0.019,51369863013.699,a3133db24ab9ca6d,11750baaac761904,50000,50000,50000,0,true,3,105529344
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,random,merge_conflict,conflict,15000,44081625,2938.775,340277.837,2b84a1e42ca6b443,11750baaac761904,50000,50000,50000,15000,true,3,105529344
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,full_diff,compare,15000,6456916,430.461,2323090.466,9b992a3a2be25f28,eb19d3370d6fe751,15000,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,range_diff,compare,1636,598583,365.882,2733121.388,9b992a3a2be25f28,dccf910ecead9b24,1636,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,patch_generate,compare,15000,14125,0.942,1061946902.655,9b992a3a2be25f28,eb19d3370d6fe751,14,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,patch_apply,compare,15000,32709,2.181,458589379.070,9b992a3a2be25f28,11750baaac761904,50000,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,merge_disjoint,disjoint,30000,22644291,754.810,1324837.240,227237b81f5eb32b,533e7bb248f2de53,50000,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,merge_convergent,convergent,15000,401625,26.775,37348272.642,a3133db24ab9ca6d,11750baaac761904,50000,50000,50000,0,true,3,92635136
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,50000,30,random,merge_conflict,conflict,15000,12893750,859.583,1163354.338,2b84a1e42ca6b443,11750baaac761904,50000,50000,50000,15000,true,3,92635136
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,full_diff,compare,15000,1995208,133.014,7518013.160,cda5e1fb1444ff54,9f3c782a42bbd541,15000,50000,50000,0,true,3,74153984
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,range_diff,compare,2450,359250,146.633,6819763.396,cda5e1fb1444ff54,51d8d1d61f6d5582,2450,50000,50000,0,true,3,74153984
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,patch_generate,compare,15000,2285542,152.369,6562994.686,cda5e1fb1444ff54,9f3c782a42bbd541,15000,50000,50000,0,true,3,74153984
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,patch_apply,compare,15000,18342000,1222.800,817795.224,cda5e1fb1444ff54,9e23fa79bfbe21fc,50000,50000,50000,0,true,3,74153984
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,50000,30,clustered,merge_disjoint,disjoint,30000,16628833,554.294,1804095.332,abd9866355d90fcb,6267d1c9c74c20c9,50000,50000,50000,0,true,3,74153984
