suite,revision_role,pair,schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso,baseline,13,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,clustered,100,200,1478000,135317.99729364004,1478000,1746542,1821667,1821667,515008,622128,10000,10000,true,
sqlite-turso,candidate,13,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,clustered,100,200,1459958,136990.24218504917,1459958,1654458,1764500,1764500,515008,622128,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,append,100,100,17071125,5857.8447524694475,97542,140250,227041,10970542,483328,42962736,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,append,100,100,17209416,5810.772428303203,99584,147875,1178791,10378667,483328,42962736,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,random,100,100,24827625,4027.7714843848335,144375,244500,5777291,11076125,483328,67166072,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,random,100,100,25718541,3888.2454490711584,149459,246708,4993375,12714458,483328,67166072,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,clustered,100,100,15392792,6496.547215086126,72458,141958,253916,11066333,483328,35786616,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,clustered,100,100,14761584,6774.340748255743,71708,139250,235250,10598291,483328,35786616,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,append,100,100,191208,522990.6698464499,191208,350917,1569916,1569916,483328,1612048,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,append,100,100,189875,526662.2778143516,189875,423791,1839125,1839125,483328,1612048,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,random,100,100,3817875,26192.580951445503,3817875,10260125,10774916,10774916,483328,17017216,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,random,100,100,3816292,26203.44564828897,3816292,10568459,10892334,10892334,483328,17017216,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,clustered,100,100,357750,279524.8078266946,357750,514917,1580083,1580083,483328,2778008,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,clustered,100,100,369792,270422.29145032883,369792,462959,1885458,1885458,483328,2778008,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,append,100,100,69458,1439718.9668576694,69458,75500,99834,99834,483328,499712,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,append,100,100,69375,1441441.4414414414,69375,78959,103500,103500,483328,499712,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,random,100,100,2546416,39270.88111290536,2546416,2822042,2879708,2879708,483328,925696,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,random,100,100,2495667,40069.44836791127,2495667,2645292,2851542,2851542,483328,925696,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,clustered,100,100,202084,494843.7283505869,202084,211042,245166,245166,483328,520192,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,clustered,100,100,206667,483870.1873061495,206667,235875,251542,251542,483328,520192,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,append,100,200,286666,697676.0411070724,286666,399958,500458,500458,483328,536576,10200,10200,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,append,100,200,285333,700935.3982890167,285333,479709,515917,515917,483328,536576,10200,10200,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,random,100,200,5244083,38138.221687185345,5244083,5610500,5830917,5830917,483328,1744896,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,random,100,200,5173416,38659.17606471237,5173416,5554792,6090083,6090083,483328,1744896,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,clustered,100,200,133167,1501873.587300157,133167,191500,193750,193750,483328,540672,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,clustered,100,200,137333,1456314.2143548892,137333,156291,187167,187167,483328,540672,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,append,100,100,32631083,3064.5627054425377,290416,400750,1153917,4252833,515008,32021080,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,append,100,100,95007667,1052.5466328943746,900375,1140625,1808000,4938417,515008,32021080,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,random,100,100,49169416,2033.784578608784,421708,821083,2173333,5565750,515008,54928032,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,random,100,100,119778083,834.8772788424072,1126875,1604542,3080041,29385459,515008,54928032,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,clustered,100,100,27427083,3646.0311874944923,220209,456875,1228958,3409584,515008,25960200,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,clustered,100,100,91572708,1092.0284240147184,877792,1220584,1954667,3774000,515008,25960200,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,append,100,100,1781750,56124.596604461905,1781750,2825875,4253500,4253500,515008,1590328,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,append,100,100,1537833,65026.56660378598,1537833,1950875,1977125,1977125,515008,1590328,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,random,100,100,8344042,11984.599310502032,8344042,11065334,12860042,12860042,515008,13533376,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,random,100,100,8482625,11788.803583796289,8482625,11413417,13832709,13832709,515008,13533376,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,clustered,100,100,2806666,35629.462144765355,2806666,3927958,4312500,4312500,515008,2121808,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,clustered,100,100,2655791,37653.56535962356,2655791,3134042,3183833,3183833,515008,2121808,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,append,100,100,761916,131248.06409105466,761916,951875,1079750,1079750,515008,560328,10100,10100,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,append,100,100,767167,130349.71525104703,767167,1078083,1162833,1162833,515008,560328,10100,10100,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,random,100,100,8248125,12123.967568386755,8248125,10877041,11155583,11155583,515008,955848,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,random,100,100,9008459,11100.677707474719,9008459,16061666,16885250,16885250,515008,955848,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,diff,clustered,100,100,865750,115506.7860236789,865750,1311041,1427875,1427875,515008,572688,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,diff,clustered,100,100,863375,115824.52584334734,863375,1339375,1489708,1489708,515008,572688,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,append,100,200,3146417,63564.36543535075,3146417,3947334,4085250,4085250,515008,638608,10200,10200,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,append,100,200,3010750,66428.63073984887,3010750,3532458,3699834,3699834,515008,638608,10200,10200,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,random,100,200,15360167,13020.691767218415,15360167,26627125,26919750,26919750,515008,1775728,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,random,100,200,16142708,12389.494996750236,16142708,33873292,93480500,93480500,515008,1775728,10000,10000,true,
sqlite-turso,candidate,14,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,merge,clustered,100,200,1507750,132647.9854087216,1507750,1928000,2045750,2045750,515008,622128,10000,10000,true,
sqlite-turso,baseline,14,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,merge,clustered,100,200,1622417,123272.87004512403,1622417,1837916,1885500,1885500,515008,622128,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,append,100,100,21076250,4744.677065417235,107709,209667,880292,12991500,483328,42962736,10100,10100,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,append,100,100,19269416,5189.57087230874,105042,166417,364667,11475833,483328,42962736,10100,10100,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,random,100,100,26439083,3782.2794383602486,148875,256583,5795333,13074625,483328,67166072,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,random,100,100,26396458,3788.3870631430927,151542,263375,5244791,12193958,483328,67166072,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,put,clustered,100,100,15298125,6536.748784573273,71500,148667,292791,11059167,483328,35786616,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,put,clustered,100,100,16081791,6218.212884373388,75042,151667,286417,11330417,483328,35786616,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,append,100,100,202458,493929.6051526736,202458,444500,1997958,1997958,483328,1612048,10100,10100,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,append,100,100,209125,478182.90496114764,209125,586417,1463625,1463625,483328,1612048,10100,10100,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,random,100,100,4752084,21043.39906449465,4752084,14227375,19183209,19183209,483328,17017216,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,random,100,100,9031708,11072.102862492897,9031708,26817000,27281334,27281334,483328,17017216,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,batch,clustered,100,100,883000,113250.28312570782,883000,3327792,11409166,11409166,483328,2778008,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,batch,clustered,100,100,419416,238426.7648349133,419416,1657958,5419708,5419708,483328,2778008,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,append,100,100,541208,184771.84372736546,541208,1351125,2066708,2066708,483328,499712,10100,10100,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,append,100,100,77959,1282725.5352172295,77959,490750,520208,520208,483328,499712,10100,10100,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,random,100,100,5053792,19787.122224262494,5053792,7193750,10111792,10111792,483328,925696,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,random,100,100,5095166,19626.44592933773,5095166,8908250,9612000,9612000,483328,925696,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,diff,clustered,100,100,218542,457577.94840351056,218542,574708,655500,655500,483328,520192,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,diff,clustered,100,100,210750,474495.8481613286,210750,308042,435166,435166,483328,520192,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,append,100,200,339000,589970.5014749262,339000,2548125,4528958,4528958,483328,536576,10200,10200,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,append,100,200,426541,468888.1021988508,426541,1922625,7823250,7823250,483328,536576,10200,10200,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,random,100,200,8556292,23374.611338649967,8556292,53998625,63350416,63350416,483328,1744896,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,random,100,200,8425708,23736.877660607275,8425708,43822542,80158583,80158583,483328,1744896,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,sqlite-sync,10000,1,merge,clustered,100,200,185292,1079377.4151069664,185292,408458,416583,416583,483328,540672,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,sqlite-sync,10000,1,merge,clustered,100,200,191250,1045751.6339869282,191250,434500,1354083,1354083,483328,540672,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,append,100,100,252446500,396.12353508565184,1672167,4544250,9999875,216322834,515008,32021080,10100,10100,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,append,100,100,65798208,1519.7982291554201,354167,1327208,5146583,115016125,515008,32021080,10100,10100,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,random,100,100,234468500,426.49652298709634,1771250,5764291,13497292,199387709,515008,54928032,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,random,100,100,53404667,1872.4955255315047,436125,993208,2363333,3735417,515008,54928032,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,put,clustered,100,100,98151750,1018.8305353699756,929042,2084000,3780792,13987375,515008,25960200,10000,10000,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,put,clustered,100,100,27097583,3690.3660374432657,219958,443375,1211750,3933666,515008,25960200,10000,10000,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,append,100,100,1325667,75433.72506066757,1325667,1587500,1944541,1944541,515008,1590328,10100,10100,true,
sqlite-turso,candidate,15,sqlite-turso-local-v1,81357948363fdb51dbc201ae5ba1a7377bb297e0,false,turso-async,10000,1,batch,append,100,100,1358708,73599.3311292787,1358708,1746875,1773875,1773875,515008,1590328,10100,10100,true,
sqlite-turso,baseline,15,sqlite-turso-local-v1,a2f4e7a3066d2259783c8d815b45c0461c77b06b,false,turso-async,10000,1,batch,random,100,100,7999333,12501.042274399628,7999333,10553042,10843625,10843625,515008,13533376,10000,10000,true,
