implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,point_read,100000,96433167,964.332,1036987.617,6966fef6c9ae31a0,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,range_scan,10000000,60239167,6.024,166004951.562,6966fef6c9ae31a0,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,15161717584,5053.906,197866.764,f87678739d7b42d0,13000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,73290500,732.905,1364433.317,f87678739d7b42d0,13000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,528010791,40.616,24620708.935,f87678739d7b42d0,13000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,write,3000000,897244708,299.082,3343569.456,f87678739d7b42d0,13000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,point_read,100000,13534875,135.349,7388320.912,f87678739d7b42d0,13000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,range_scan,13000000,79842208,6.142,162821148.433,f87678739d7b42d0,13000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,20079591417,6693.197,149405.431,e6dbf9a1f5bf1fbb,11500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,253311959,2533.120,394770.150,e6dbf9a1f5bf1fbb,11500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,482749750,41.978,23821866.298,e6dbf9a1f5bf1fbb,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,write,3000000,9290870291,3096.957,322897.630,e6dbf9a1f5bf1fbb,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,point_read,100000,104867792,1048.678,953581.630,e6dbf9a1f5bf1fbb,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,range_scan,11500000,70325333,6.115,163525709.860,e6dbf9a1f5bf1fbb,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,write,3000000,1539768333,513.256,1948345.044,6ca617ea012d7c88,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,point_read,100000,12381542,123.815,8076538.447,6ca617ea012d7c88,11500000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,range_scan,11500000,72163000,6.275,159361445.616,6ca617ea012d7c88,11500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,14136698125,4712.233,212213.628,6ca617ea012d7c88,11500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,68755375,687.554,1454431.744,6ca617ea012d7c88,11500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,459703875,39.974,25016104.117,6ca617ea012d7c88,11500000,true,3
