suite,revision_role,pair,revision,adapter,records,changes,api,pattern,run,total_ns,operations_per_sec,p50_ns,p95_ns,root,node_count,byte_count,value_valid,count_valid,root_valid,reopen_valid
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,random,1,147669917,677.185997199416,147669917,147669917,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,clustered,1,11981834,8345.967737493274,11981834,11981834,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,append,1,188750,5298.013245033112,188750,188750,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,random,1,172666,5791.52815261835,172666,172666,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,clustered,1,177792,5624.55003599712,177792,177792,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,append,2,11161500,8959.369260404068,11161500,11161500,3176e894d24515910ab6bfb7c9c7624bbf45eaa0e8cc826e89a8e1f8161b06c3,86,299311,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,random,2,257585208,388.2210503329834,257585208,257585208,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,clustered,2,14087958,7098.260798335714,14087958,14087958,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,append,2,66666,15000.150001500015,66666,66666,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,random,2,180167,5550.406012199792,180167,180167,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,reopen,clustered,2,203500,4914.004914004914,203500,203500,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,append,3,12032167,8311.05485819803,12032167,12032167,3176e894d24515910ab6bfb7c9c7624bbf45eaa0e8cc826e89a8e1f8161b06c3,86,299311,true,true,true,true
local-adapters,baseline,3,a2f4e7a3066d2259783c8d815b45c0461c77b06b,file-sync,10000,100,batch,random,3,254313625,393.2152671725709,254313625,254313625,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
